共有model数,item_name 中文,model_name 中文,目标价,model_image_susercontent,product_link,L2 中文,L3 中文,邀请码,model_id,final_1688_link,price judge,展示日期,item_id,item下最高价,特殊tag,日均销售额,日均单量,asp_tag_by_l1
1,（一对）丰田 Vigo 上控制臂球头，555 品牌，原装正品，日本进口。,1 对（2 件）,78.93,https://cf.shopee.co.th/file/th-11134207-81ztd-mj9gg47wa2o7f0,https://TH.xiapibuy.com/product/95249882/5833971415,汽车零部件,其他的,IVCN2026061520305,'390137010556,相似款：https://detail.1688.com/offer/947303920765.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'390137010556,78.93,LFF精寻品📦,20-40美金,20-40单,高价品
1,【本地现货】AUTOOL AS503 发动机油质量检测仪 润滑油质量分析仪 适用于汽油发动机或柴油发动机 汽车油温传感器 汽车维修工具,【本地现货】AUTOOL AS503 发动机油质量检测仪 润滑油质量分析仪 适用于汽油发动机或柴油发动机 汽车油温传感器 汽车维修工具,78.88,https://cf.shopee.com.my/file/cn-11134207-820l4-mhvpx0vo15vscf,https://.xiapibuy.com/product/130188002/23462719566,汽车工具,测试、诊断和维修工具,IVCN2026051321585,'158463025886,相似款：https://detail.1688.com/offer/990553482438.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'158463025886,78.88,LFF精寻品📦,20-40美金,20-40单,高价品
1,MeeGoo 便携式汽车应急启动器，带气泵和 LED 灯，12V 电池，适用于汽车、摩托车、船只和快艇。,浅蓝色,78.82,https://cf.shopee.co.th/file/th-11134207-81ztd-mlbjg3z5wnia3e,https://.xiapibuy.com/product/1327078242/47306644411,汽车内饰配件,摄像机和停车摄像头,IVCN2026061519571,'355595994187,https://detail.1688.com/offer/811591735804.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'355595994187,78.82,,20-40美金,20-40单,高价品
1,AUXITO 1对 H11 H4 H7 120W 22000LM 双LED投影式前大灯灯泡 CANBUS 6000K 白色 右舵车风扇,H11/H8/H9/H16,78.8,https://cf.shopee.com.my/file/cn-11134207-820l4-mpvvmc1bbi8d1f,https://.xiapibuy.com/product/382333620/55810149574,汽车零部件,电子,IVCN202608177841,'277726552331,相似款：https://detail.1688.com/offer/976850771764.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'277726552331,78.8,LFF精寻品📦,20-40美金,20-40单,高价品
1,辅助刹车助力器，短款，可自行安装，兼容所有车型。,胶囊+装置,78.63,https://cf.shopee.co.th/file/261d18f15fb344332eeb21b044288327,https://.xiapibuy.com/product/79162506/3256926250,汽车零部件,制动系统,IVCN202608179409,'22212268609,无同款,P1,'08-21,'22212268609,78.63,LFF精寻品📦,20-40美金,20-40单,高价品
1,车载收音机立体声蓝牙触摸屏镜像链接单DIN 12V MP5播放器AUX FM多媒体,CarPlay+遥控器+摄像头,78.56,https://cf.shopee.com.my/file/cn-11134207-7r98o-lvefckr3vp9t6b,https://.xiapibuy.com/product/859381861/23159184601,汽车内饰配件,导航和AV接收器,IVCN2026021114101,'255843705772,相似款：https://detail.1688.com/offer/894442842409.html?spm=a26352.b28411319/2508.0.0https://detail.1688.com/offer/637463547765.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'255843705772,78.56,LFF精寻品📦,20-40美金,20-40单,高价品
1,AUXITO 2个装 120W 22000LM H4 LED投影透镜汽车大灯远近光一体式，带CAN总线和风扇，6500K,H4/9003/HB2，6500K 白色,78.51,https://cf.shopee.ph/file/cn-11134207-7ras8-m7bxz1vcrsby7c,https://.xiapibuy.com/product/429041086/27379579790,汽车零部件,电子,IVCN202605139289,'257887049564,相似款：https://detail.1688.com/offer/755391473305.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'257887049564,78.51,LFF精寻品📦,500-1000美金,20-40单,高价品
1,适用于所有轿车（包括 CITY、G4、VIOS、ACCENT、ALMERA、ALTIS）的通用型带刹车灯扰流板,哑光黑,78.2,https://cf.shopee.ph/file/ph-11134207-7ras8-m0ze1029gl6bb0,https://.xiapibuy.com/product/155977260/2861211372,汽车零部件,车身、车架和保险杠,IVCN2026051316770,'115416105347,无同款,P1,'08-21,'115416105347,78.2,LFF精寻品📦,60-80美金,20-40单,高价品
1,evsow Type 2 转 GBT 适配器 电动汽车充电器适配器，适用于电动汽车充电传感器 EV 连接器 16A 32A 适配器,32A 7KW 单相,78.15,https://cf.shopee.ph/file/cn-11134207-820l4-mfnnidcl3x8s22,https://.xiapibuy.com/product/1332110039/24734791255,汽车零部件,电子,IVCN202605136473,'246383175300,https://detail.1688.com/offer/729769435500.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'246383175300,78.15,LFF精寻品📦,20-40美金,20-40单,高价品
1,2个H7 H4 LED大灯 H1 H11 9005 9006 9012 6500K 4300K 3000K 三色遥控汽车灯,三色闪光灯，H7,78,https://cf.shopee.com.br/file/sg-11134201-825zs-mld7a94rvi1009,https://.xiapibuy.com/product/269503486/47206702166,汽车零部件,电子,IVCN202608179035,'282431095558,https://detail.1688.com/offer/1048267195892.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,'08-21,'282431095558,78,,20-40美金,20-40单,高价品
1,【专为 Proton 和 Perodua 车型优化】Fcar CW760 高级 OBD2 蓝牙汽车扫描仪 | 全系统诊断及特殊功能 | 执行器及双向测试 | 终身免费更新 | 维修车间及 DIY 的理想之选,【专为 Proton 和 Perodua 车型优化】Fcar CW760 高级 OBD2 蓝牙汽车扫描仪 | 全系统诊断及特殊功能 | 执行器及双向测试 | 终身免费更新 | 维修车间及 DIY 的理想之选,78,https://cf.shopee.com.my/file/cn-11134207-7ras8-md9zqxl6h5hc54,https://.xiapibuy.com/product/1561537299/41007983211,汽车工具,测试、诊断和维修工具,IVCN2026021113985,'253613391755,相似款：https://detail.1688.com/offer/688520407891.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'253613391755,78,LFF精寻品📦,100-300美金,20-40单,高价品
1,适用于三菱Adventure 2004-2017的雾灯，带H3灯泡，12V 55W，1套/DLAA MB045雾灯,中国,78,https://cf.shopee.ph/file/cn-11134207-7r98o-lq49sw5azu458b,https://.xiapibuy.com/product/1053020868/25856677371,汽车零部件,电子,IVCN202605130341,'194855156284,相似款：https://detail.1688.com/offer/735409895674.html?,P0,'08-21,'194855156284,78,LFF精寻品📦,60-80美金,20-40单,高价品
1,适用于 2006-2010 款 CIVIC、FD 1.8 cc TYPE R 本田的发动机安装橡胶件（零件编号：50880-SNA-A81/A82、50890-SNL-Z81、50850-SNA-A82/A01）,整套,78,https://cf.shopee.co.th/file/th-11134207-7r98o-ll2utv9i11bgab,https://.xiapibuy.com/product/283721754/14734551845,汽车零部件,发动机零件,IVCN202608177259,'117705527152,相似款：https://detail.1688.com/offer/834715847572.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717870188803626605e0e7f&token=G4kykKZ6AM1I2G43yLReLM%2FalG%2FmDB6kCR6zGcjEnL%2BSj0Bb7es7FRINz8zgvhZM,P0,'08-21,'117705527152,78,LFF精寻品📦,40-60美金,20-40单,高价品
1,AUXITO 2个装 120W 22000LM H4 LED投影透镜汽车大灯远近光一体式，带CAN总线和风扇，6500K,H4/9003/HB2，4300K 暖白,77.99,https://cf.shopee.ph/file/cn-11134207-7ras8-m7bxz1vcrsby7c,https://.xiapibuy.com/product/429041086/27379579790,汽车零部件,电子,IVCN2026061518485,'307597205158,相似款：https://detail.1688.com/offer/679038071921.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'307597205158,77.99,LFF精寻品📦,40-60美金,20-40单,高价品
1,适用于菲亚特 Palio Siena Uno 1.0 1.3 1.5 8v 96 97 98 99 的 4 个燃油喷射器套件 IWP065 50101302 全新,标准,77.72,https://cf.shopee.com.br/file/sg-11134201-7rd67-lvletthm4iezf4,https://.xiapibuy.com/product/242908589/28050614104,汽车零部件,其他的,IVCN202608178153,'217526334961,https://detail.1688.com/offer/896714532469.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717651778933121607e16c4&token=iejqULsHhyZV8niJb0EhPWAxOQ5LScRvMkvjjGdU5%2F4kQUuaa4yM9a%2BIuXlComtZ,P1,'08-21,'217526334961,77.72,,20-40美金,20-40单,高价品
1,多功能T/Y型扭力棘轮扳手工具套装，适用于汽车、摩托车、轿车和卡车维修,多功能T/Y型扭力棘轮扳手工具套装，适用于汽车、摩托车、轿车和卡车维修,77.65,https://cf.shopee.ph/file/ph-11134207-7r98q-lxjmg7xns1l08f,https://.xiapibuy.com/product/683583835/10286581353,汽车工具,测试、诊断和维修工具,IVCN202606158323,'124134822736,https://detail.1688.com/offer/752161742884.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417749421005415826e0d98&token=6W0Hu5PvsPNPljaUnW33k0ymTZ9JjQt7uxCBz%2BrOte8A7nR%2F5eyubdEWfzNPbiqj,P1,'08-21,'124134822736,77.65,LFF精寻品📦,20-40美金,20-40单,高价品
1,OSIAS 高流量燃油泵340LPH Fuel Pump 2004-2015 GM Truck SUV Silverado Suburban Tahoe Stealth,OSIAS 高流量燃油泵340LPH Fuel Pump 2004-2015 GM Truck SUV Silverado Suburban Tahoe Stealth,77.46,https://cf.shopee.com.my/file/8a650863477b439b5d72fc7d43253f8a,https://.xiapibuy.com/product/469781879/8568731502,汽车零部件,燃油系统,IVCN202608177809,'92871414214,https://detail.1688.com/offer/635075893622.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717870219354642824e0eb8&token=LUeGKFFXKVhs426TeN803IAOr0VQquX5W1WWr85S9XqPNF8hathtShV%2BLzNkauy%2B,P1,'08-21,'92871414214,77.46,,20-40美金,20-40单,高价品
1,正品！适用于 Carryboy 5/7/8 系列车顶行李架的后挡板锁套装、后挡板把手、后挡板闩锁。,正品！适用于 Carryboy 5/7/8 系列车顶行李架的后挡板锁套装、后挡板把手、后挡板闩锁。,77.27,https://cf.shopee.co.th/file/th-11134207-7r990-lxdqxyul33qo48,https://.xiapibuy.com/product/340530841/27204671103,汽车零部件,其他的,IVCN2026031325904,'178294411312,无同款,P1,'08-21,'178294411312,77.27,,20-40美金,20-40单,高价品
1,4合1汽车应急启动电源，20000mAh，带轮胎充气泵、移动电源和LED灯功能，12V应急启动电源,智能夹,77.16,https://cf.shopee.ph/file/cn-11134207-820l4-mohwpa8r2vpn53,https://.xiapibuy.com/product/1452921434/47210904315,汽车零部件,电子,IVCN2026061520165,'380951072242,https://detail.1688.com/offer/1008908283039.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'380951072242,77.16,,20-40美金,20-40单,高价品
1,Yi 智能行车记录仪，适用于汽车，配备 ADAS 功能，2.7 英寸全高清 1080P 摄像头，带夜视功能，ADAS 升级通用版,YI Black（英文版），无SD卡插槽。,77,https://cf.shopee.co.th/file/cn-11134207-820l4-mqa9kxe1k6q76e,https://.xiapibuy.com/product/958789949/29423337167,汽车内饰配件,摄像机和停车摄像头,IVCN2026061514327,'237673053862,https://detail.1688.com/offer/771454754944.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417737200909943077e0e4f&token=dv0XHAsy3OsC35eQa5pdVuBkqfY50mVOH0f1s8otHJOrZ5XJJpRzCO0xHiDLff4e,P0,'08-21,'237673053862,77,LFF精寻品📦,20-40美金,20-40单,高价品
1,36106887147 A0009052102 4个装 TPMS 胎压传感器，适用于奔驰 E 级 W213 CLS、宝马 X7 SUV、Alpina，433 MHz,36106887147 A0009052102 4个装 TPMS 胎压传感器，适用于奔驰 E 级 W213 CLS、宝马 X7 SUV、Alpina，433 MHz,76.9,https://cf.shopee.sg/file/acb3a8a9272b5b5a5ee7fd726c2656a8,https://.xiapibuy.com/product/174316421/15484364714,汽车工具,轮胎压力检测器,IVCN202608179151,'200167946984,https://detail.1688.com/offer/1013643481586.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'200167946984,76.9,,20-40美金,20-40单,高价品
1,MAXGTRS 2个装 H15 LED 大灯灯泡 CANBUS 6500K 白色 30000LM 远光灯 日间行车灯 适用于汽车,白色，白色,76.86,https://cf.shopee.com.br/file/cn-11134207-820l4-mp7a3ttydb7zf3,https://.xiapibuy.com/product/988181605/27369880784,汽车零部件,电子,IVCN202605137961,'252194306135,https://detail.1688.com/offer/1018534698958.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17840205205976689e0be2&token=DrMu1wnhZVFqw%2FVpexYCJasfkioF%2Fjc9FpznzCxMhlgpyuXWDXxWyYjW%2BTmVYGAz,P1,'08-21,'252194306135,76.86,,40-60美金,20-40单,高价品
1,【2.5K 超高清】Aston Pro 2.5K 行车记录仪，支持 WiFi，可通过手机查看录像，自动文件锁定，并具备停车录像功能。一年质保。,专业版 Wi-Fi + 32GB,76.6,https://cf.shopee.co.th/file/th-11134207-81zte-mo281y3htiit14,https://.xiapibuy.com/product/4390090/24469756559,汽车内饰配件,摄像机和停车摄像头,IVCN202608179681,'217757424597,https://detail.1688.com/offer/672828779882.html?spm=a26352.13672862.offerlist.14.6cc21e62JGhS2zhttps://detail.1688.com/offer/722696200888.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'217757424597,76.6,LFF精寻品📦,40-60美金,20-40单,高价品
1,适用于丰田 Revo Rocco 2017、2018、2019 款的雾灯/射灯 *AAA TY022F 卤素灯*,适用于丰田 Revo Rocco 2017、2018、2019 款的雾灯/射灯 *AAA TY022F 卤素灯*,76.5,https://cf.shopee.co.th/file/th-11134207-7r98o-lvh4m8s4977eee,https://.xiapibuy.com/product/991063848/25420494971,汽车零部件,电子,IVCN202608177663,'255527023657,相似款：https://detail.1688.com/offer/605611870690.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'255527023657,76.5,,20-40美金,20-40单,高价品
1,适用于 2004 款 AVANZA S/D 的 2007 年款前大灯,左/左,76.43,https://cf.shopee.com.my/file/id-11134207-7rasm-m2dp9wfygipse1,https://.xiapibuy.com/product/1689967860/56002408220,汽车零部件,电子,IVCN202608178987,'440234202068,相似款：https://detail.1688.com/offer/938396644025.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917870398562948429e0dc0&token=gxA7gF9L0ljGPkzZIkL8LxahFyjOLZQdL4bhuUj6kT0wAOPiIZ3J51keARLOFzDA,P1,'08-21,'440234202068,76.43,LFF精寻品📦,20-40美金,20-40单,高价品
1,一年质保 NovSight N99 24000LM 100W H4 H7 H11 9005 9006 超亮 LED 汽车大灯 6500K 冷白光 高功率 防水 长寿命 升级套件,H7,76.4,https://cf.shopee.co.th/file/cn-11134207-7ras8-m9ec0wivmgaa5b,https://TH.xiapibuy.com/product/96950759/27086073113,汽车零部件,电子,IVCN202605134535,'234215699969,https://detail.1688.com/offer/798491572167.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717870243125286833e0bdf&token=yllOS1hwdCAqKOEH%2FPUjK8Qy19g%2BuMVBolSxOR2tdsgcPctA74s7EldNDIJ4cUt6,P1,'08-21,'234215699969,76.4,LFF精寻品📦,20-40美金,20-40单,高价品
1,Novsight N94 右舵车 H4 H11 H7 9005 9006 LED 大灯投影透镜带风扇 6500K 120W 22000LM 2 个远近光灯泡,H7,76.28,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcq103mx2rfta8,https://.xiapibuy.com/product/58539801/40360608272,汽车零部件,电子,IVCN2026051314371,'295892046884,https://detail.1688.com/offer/850387379943.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'295892046884,76.28,LFF精寻品📦,20-40美金,20-40单,高价品
1,Novsight N94 右舵车 H4 H11 H7 9005 9006 LED 大灯投影透镜带风扇 6500K 120W 22000LM 2 个远近光灯泡,9005,76.16,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcq107pf4dfkfe,https://.xiapibuy.com/product/58539801/40360608272,汽车零部件,电子,IVCN2026051314371,'295892046885,https://detail.1688.com/offer/850387379943.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'295892046885,76.16,LFF精寻品📦,20-40美金,20-40单,高价品
1,Novsight N94 右舵车 H4 H11 H7 9005 9006 LED 大灯投影透镜带风扇 6500K 120W 22000LM 2 个远近光灯泡,H11,76.1,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcq0zyxnyfzd95,https://.xiapibuy.com/product/58539801/40360608272,汽车零部件,电子,IVCN2026051314371,'295892046883,https://detail.1688.com/offer/850387379943.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'295892046883,76.1,LFF精寻品📦,40-60美金,20-40单,高价品
1,Novsight 1:1 设计 N99 H7 H11 9005 9006 H4 汽车 LED 大灯 100W 6500K 24000LM 一对小型带风扇雾灯,9005/HB3,76.07,https://cf.shopee.ph/file/cn-11134207-7ras8-m9r82jpuvirg47,https://.xiapibuy.com/product/96944675/41600885314,汽车零部件,电子,IVCN202608178871,'248419903665,https://detail.1688.com/offer/692791351452.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17870337046334930e0c47&token=hVCBQpEbphH9TUdDDHNgDOB%2BnVeNyCUfklyEEXalvcdlLEOIeHVwsGnQTxK0qJ1X,P1,'08-21,'248419903665,76.07,LFF精寻品📦,40-60美金,20-40单,高价品
1,适用于2016-2019款三菱Xpander和2015-2017款Sportero的新增功能：巡航控制、音响、蓝牙、方向盘按钮,银,76.04,https://cf.shopee.vn/file/sg-11134201-7rd56-m7ngh8eftanxbd,https://.xiapibuy.com/product/1170421947/28480503013,汽车内饰配件,方向盘及方向盘套,IVCN202608178567,'233982023201,相似款：https://detail.1688.com/offer/847159358436.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'233982023201,76.04,,20-40美金,20-40单,高价品
1,AUXITO 2个装 140W 32000LM H4 汽车 LED 大灯 超亮 9003 HB2 汽车大灯 带风扇 6500K 白色,H4/9003/HB2,76,https://cf.shopee.ph/file/cn-11134207-820l4-mesaqp2yfu2se1,https://.xiapibuy.com/product/429041086/41719665248,汽车零部件,电子,IVCN2026051311281,'271608524299,相似款：https://detail.1688.com/offer/777911238391.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417821959725716130e0f1b&token=l5YcpvfpdXr0CzjoKRtCit%2F5TNu3Yngu4vA0umwBa0pOb0fZEvuG4KaafljB29q%2B,P0,'08-21,'271608524299,76,LFF精寻品📦,100-300美金,20-40单,高价品
1,350W 12V 转 110V/220V 电​​源逆变器 – 3 个 USB 接口 + 1 个 Type-C 接口，适用于汽车和旅行的电源转换器,350瓦 12伏 110伏 TIPO C USB Turbo,76,https://cf.shopee.com.br/file/cn-11134207-820l4-monhc7fwdukr5f,https://.xiapibuy.com/product/1748394079/56660798558,汽车内饰配件,USB充电器、FM和蓝牙发射器,IVCN202607108422,'262630962617,https://detail.1688.com/offer/964867508943.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,'08-21,'262630962617,76,,40-60美金,20-40单,高价品
1,Novsight 新品上市 N75Y 3000K 黄光汽车 H4 LED 大灯 H11 雾灯灯泡 迷你内置 CANBUS 一对,H11,75.82,https://cf.shopee.ph/file/cn-11134207-7r98o-lz7jso90yr8z22,https://.xiapibuy.com/product/96944675/21861390866,汽车零部件,电子,IVCN202605133971,'230234365719,https://detail.1688.com/offer/655581667768.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'230234365719,75.82,LFF精寻品📦,60-80美金,20-40单,高价品
1,Baseus GoTrip VA1 超迷你无线充气泵，19/22 缸，无线快速充气，带 LED 胎压显示,无线19缸,75.77,https://cf.shopee.com.my/file/cn-11134207-7ras8-mbxp6q0w830rfa,https://.xiapibuy.com/product/120593423/41907767404,汽车工具,轮胎压力检测器,IVCN202605133433,'224341869648,https://detail.1688.com/offer/957468514297.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'224341869648,75.77,LFF精寻品📦,20-40美金,20-40单,高价品
